univClassify923	def	Freyd/S1_923_Baseable.lean	481	{𝒞 : Type u} → [inst : Cat 𝒞] → [inst_1 : HasPullbacks 𝒞] → {P C : 𝒞} → {U : BinRel 𝒞 P C} → IsUniversalRel U → {Z : 𝒞} → BinRel 𝒞 Z C → Cat.Hom Z P	Classifying map of `R` by a universal relation `U : BinRel P C`.	10487042628455357887	82
univClassifyIso923	thm	Freyd/S1_923_Baseable.lean	486	∀ {𝒞 : Type u} [inst : Cat 𝒞] [HasTerminal 𝒞] [HasBinaryProducts 𝒞] [inst_3 : HasPullbacks 𝒞] [(C : 𝒞) → HasPowerObject C] [HasEqualizers 𝒞] {P C : 𝒞} {U : BinRel 𝒞 P C} (hU : IsUniversalRel U) {Z : 𝒞} (R : BinRel 𝒞 Z C), RelHom R (relPullback (univClassify923 hU R) U) ∧ RelHom (relPullback (univClassify923 hU R) U) R	Generic universal-relation classifier (for `Ω` as well as `[C]`)	1827666803	105
univClassifyNatural923	thm	Freyd/S1_923_Baseable.lean	492	∀ {𝒞 : Type u} [inst : Cat 𝒞] [HasTerminal 𝒞] [HasBinaryProducts 𝒞] [inst_3 : HasPullbacks 𝒞] [(C : 𝒞) → HasPowerObject C] [HasEqualizers 𝒞] {P C A X : 𝒞} {U : BinRel 𝒞 P C} (hU : IsUniversalRel U) (R : BinRel 𝒞 A C) (g : Cat.Hom X A), univClassify923 hU (relPullback g R) = Cat.comp g (univClassify923 hU R)	Naturality of `univClassify923`: `Λ(relPullback g R) = g ≫ Λ(R)`.	2576143234	361
univHomExt923	thm	Freyd/S1_923_Baseable.lean	503	∀ {𝒞 : Type u} [inst : Cat 𝒞] [HasTerminal 𝒞] [HasBinaryProducts 𝒞] [inst_3 : HasPullbacks 𝒞] [(C : 𝒞) → HasPowerObject C] [HasEqualizers 𝒞] {P C Z : 𝒞} {U : BinRel 𝒞 P C}, IsUniversalRel U → ∀ (f g : Cat.Hom Z P), RelHom (relPullback f U) (relPullback g U) ∧ RelHom (relPullback g U) (relPullback f U) → f = g	Extensionality: maps into `P` are determined by the `U`-relation they pull back.	4039226569	305
betaRelU	thm	Freyd/S1_923_Baseable.lean	513	∀ {𝒞 : Type u} [inst : Cat 𝒞] [HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [inst_3 : HasPullbacks 𝒞] [inst_4 : (C : 𝒞) → HasPowerObject C] [HasEqualizers 𝒞] {A X C P : 𝒞} {U : BinRel 𝒞 P C} (hU : IsUniversalRel U) (h : Cat.Hom X (HasPowerObject.powerObj (prod A C))), RelHom (relPullback (Cat.comp (prodMap A X (HasPowerObject.powerObj (prod A C)) h) (univClassify923 hU (relCurry HasPowerObject.mem))) U) (relCurry (relPullback h HasPowerObject.mem)) ∧ RelHom (relCurry (relPullback h HasPowerObject.mem)) (relPullback (Cat.comp (prodMap A X (HasPowerObject.powerObj (prod A C)) h) (univClassify923 hU (relCurry HasPowerObject.mem))) U)	**β-relation lemma** for a universal `U : BinRel P C`. For `h : X ⟶ [A×C]` and	2085085363	645
baseable_of_universalRel	thm	Freyd/S1_923_Baseable.lean	530	∀ {𝒞 : Type u} [inst : Cat 𝒞] [HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [inst_3 : HasPullbacks 𝒞] [(C : 𝒞) → HasPowerObject C] [HasEqualizers 𝒞] {P C : 𝒞} (U : BinRel 𝒞 P C), IsUniversalRel U → Baseable P	**(1) An object carrying a universal relation targeted at `C` is baseable**	236094475	1301
baseable_powerObj	thm	Freyd/S1_923_Baseable.lean	565	∀ {𝒞 : Type u} [inst : Cat 𝒞] [HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [inst_3 : HasPullbacks 𝒞] [inst_4 : (C : 𝒞) → HasPowerObject C] [HasEqualizers 𝒞] (C : 𝒞), Baseable (HasPowerObject.powerObj C)	**(1′) Every power object `[C]` is baseable.**	3268667701	68
oneΩ	abbrev	Freyd/S1_923_Baseable.lean	579	{𝒞 : Type u} → [inst : Cat 𝒞] → [Topos 𝒞] → 𝒞	The terminal object as seen by the subobject classifier (the domain of `true`).	9200828737903634114	24
trueRel	def	Freyd/S1_923_Baseable.lean	584	{𝒞 : Type u} → [inst : Cat 𝒞] → [inst_1 : Topos 𝒞] → BinRel 𝒞 HasSubobjectClassifier.omega oneΩ	The universal relation packaging the universal subobject `t : 1 ↣ Ω`.	6059238430552847878	50
termΩ	abbrev	Freyd/S1_923_Baseable.lean	593	{𝒞 : Type u} → [inst : Cat 𝒞] → [inst_1 : Topos 𝒞] → (X : 𝒞) → Cat.Hom X oneΩ	`term` into the classifier's terminal (avoids the `HasTerminal` diamond).	202591734179984490	27
termΩ_uniq	thm	Freyd/S1_923_Baseable.lean	596	∀ {𝒞 : Type u} [inst : Cat 𝒞] [HasTerminal 𝒞] [HasBinaryProducts 𝒞] [inst_3 : HasPullbacks 𝒞] [(C : 𝒞) → HasPowerObject C] [HasEqualizers 𝒞] [inst_6 : Topos 𝒞] {X : 𝒞} (f g : Cat.Hom X oneΩ), f = g	(2)+(3)+(4): `Ω` baseable, `B` as an equalizer, every object baseable	3559500926	77
relTo1_colA_mono	thm	Freyd/S1_923_Baseable.lean	599	∀ {𝒞 : Type u} [inst : Cat 𝒞] [HasTerminal 𝒞] [HasBinaryProducts 𝒞] [inst_3 : HasPullbacks 𝒞] [(C : 𝒞) → HasPowerObject C] [HasEqualizers 𝒞] [inst_6 : Topos 𝒞] {Z : 𝒞} (R : BinRel 𝒞 Z oneΩ), Monic R.colA	A relation targeted at `1` (the classifier's terminal) has a monic left leg.	3353129791	165
trueRel_universal	thm	Freyd/S1_923_Baseable.lean	604	∀ {𝒞 : Type u} [inst : Cat 𝒞] [HasTerminal 𝒞] [HasBinaryProducts 𝒞] [inst_3 : HasPullbacks 𝒞] [(C : 𝒞) → HasPowerObject C] [HasEqualizers 𝒞] [inst_6 : Topos 𝒞], IsUniversalRel trueRel	**(2-core) `Ω` carries a universal relation targeted at `1`.** Classifying a	2522677594	4006
baseable_omega	thm	Freyd/S1_923_Baseable.lean	683	∀ {𝒞 : Type u} [inst : Cat 𝒞] [HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [inst_3 : HasPullbacks 𝒞] [(C : 𝒞) → HasPowerObject C] [HasEqualizers 𝒞] [inst_6 : Topos 𝒞], Baseable HasSubobjectClassifier.omega	**(2) `Ω` is baseable.**	970353018	77
all_baseable	thm	Freyd/S1_923_Baseable.lean	687	∀ {𝒞 : Type u} [inst : Cat 𝒞] [HasTerminal 𝒞] [inst_2 : HasBinaryProducts 𝒞] [inst_3 : HasPullbacks 𝒞] [(C : 𝒞) → HasPowerObject C] [HasEqualizers 𝒞] [Topos 𝒞] (B : 𝒞), Baseable B	**(3)+(4) Every object `B` is baseable.** `B` is the equalizer of	742318091	2572
fHat	def	Freyd/S1_931_SlicePi.lean	38	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → Cat.Hom A B → Over B	`f̂ = ⟨A, f⟩ : Over B`, the object of `Over B` "named" by `f`. Slicing `Over B`	6544952148191263667	24
PhiObj	def	Freyd/S1_931_SlicePi.lean	42	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → (f : Cat.Hom A B) → Over A → Over (fHat f)	**`Φ : Over A → (Over B)/f̂`** on objects. An object `X = ⟨E, x : E ⟶ A⟩` of	13255279657538462014	82
PhiMap	def	Freyd/S1_931_SlicePi.lean	48	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → (f : Cat.Hom A B) → {X Y : Over A} → OverHom X Y → OverHom (PhiObj f X) (PhiObj f Y)	`Φ` on morphisms: the SAME underlying arrow `h.f : X.dom ⟶ Y.dom`, which is a	13749867273818868126	105
PsiObj	def	Freyd/S1_931_SlicePi.lean	55	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → (f : Cat.Hom A B) → Over (fHat f) → Over A	**`Ψ : (Over B)/f̂ → Over A`** on objects (the inverse of `Φ`). An object	6486329681652041263	77
PsiMap	def	Freyd/S1_931_SlicePi.lean	61	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → (f : Cat.Hom A B) → {Z W : Over (fHat f)} → OverHom Z W → OverHom (PsiObj f Z) (PsiObj f W)	`Ψ` on morphisms: the underlying arrow `h.f.f`.	15048917627446482320	129
Psi_Phi_obj	thm	Freyd/S1_931_SlicePi.lean	68	∀ {𝒞 : Type u} [inst : Cat 𝒞] {A B : 𝒞} (f : Cat.Hom A B) (X : Over A), PsiObj f (PhiObj f X) = X	`Ψ ∘ Φ = id` on objects, ON THE NOSE.	3011344469	44
phiHom	def	Freyd/S1_931_SlicePi.lean	81	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → (f : Cat.Hom A B) → {X Y : Over A} → OverHom X Y → OverHom (PhiObj f X) (PhiObj f Y)	`Φ` on homs, packaged as a function `(X ⟶ Y) → (Φ X ⟶ Φ Y)`.	14458590565011895818	46
phiInv	def	Freyd/S1_931_SlicePi.lean	85	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → (f : Cat.Hom A B) → {X Y : Over A} → OverHom (PhiObj f X) (PhiObj f Y) → OverHom X Y	`Ψ` on homs, the inverse direction `(Φ X ⟶ Φ Y) → (X ⟶ Y)`.	5779597807895113775	113
phiInv_phiHom	thm	Freyd/S1_931_SlicePi.lean	89	∀ {𝒞 : Type u} [inst : Cat 𝒞] {A B : 𝒞} (f : Cat.Hom A B) {X Y : Over A} (h : OverHom X Y), phiInv f (phiHom f h) = h	The slice-of-slice hom bijection (the load-bearing core)	1951000476	84
phiHom_phiInv	thm	Freyd/S1_931_SlicePi.lean	92	∀ {𝒞 : Type u} [inst : Cat 𝒞] {A B : 𝒞} (f : Cat.Hom A B) {X Y : Over A} (k : OverHom (PhiObj f X) (PhiObj f Y)), phiHom f (phiInv f k) = k	The slice-of-slice hom bijection (the load-bearing core)	135049969	146
transp_inj	thm	Freyd/S1_931_SlicePi.lean	106	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasExponentials 𝒞] {A E Y : 𝒞} {c₁ c₂ : Cat.Hom Y (E ^^ A)}, transp c₁ = transp c₂ → c₁ = c₂	Generic exponential transpose helpers	1240329832	264
transp_expCovMap	thm	Freyd/S1_931_SlicePi.lean	110	∀ {𝒞 : Type u} [inst : Cat 𝒞] [inst_1 : HasExponentials 𝒞] {A E E' Y : 𝒞} (c : Cat.Hom Y (E ^^ A)) (p : Cat.Hom E E'), transp (Cat.comp c (expCovMap A p)) = Cat.comp (transp c) p	`transp` turns post-composition with `expCovMap p` into post-composition with `p`.	1505994875	323
pxHom	def	Freyd/S1_931_SlicePi.lean	137	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → (f : Cat.Hom A B) → (X : Over A) → Cat.Hom (reindexObj f X) (fHat f)	The structural arrow `px : f*(X) ⟶ f̂`, underlying `X.hom`.	9379415927040346426	57
expPb	abbrev	Freyd/S1_931_SlicePi.lean	140	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → Cat.Hom A B → [Topos 𝒞] → Over A → Over B	The exponential `f*(X) ^^ f̂` in `Over B`.	8967369762368795129	64
expHatHat	abbrev	Freyd/S1_931_SlicePi.lean	143	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → Cat.Hom A B → [Topos 𝒞] → Over B	The exponential `f̂ ^^ f̂` in `Over B`.	151991323576426120	52
piAlpha	def	Freyd/S1_931_SlicePi.lean	146	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → (f : Cat.Hom A B) → [inst_1 : Topos 𝒞] → (X : Over A) → OverHom (expPb f X) (expHatHat f)	`α := expCovMap px : Pb^^f̂ ⟶ f̂^^f̂` (post-compose with `px`).	14840492039456696440	73
nameId	def	Freyd/S1_931_SlicePi.lean	150	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → (f : Cat.Hom A B) → [inst_1 : Topos 𝒞] → OverHom one (expHatHat f)	`⌜id_{f̂}⌝ : one ⟶ f̂^^f̂`, the name of the identity on `f̂`.	12231803160455191379	81
piBeta	def	Freyd/S1_931_SlicePi.lean	155	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → (f : Cat.Hom A B) → [inst_1 : Topos 𝒞] → (X : Over A) → OverHom (expPb f X) (expHatHat f)	`β := ! ≫ ⌜id⌝ : Pb^^f̂ ⟶ f̂^^f̂`, the constant map at the name of `id_{f̂}`.	11543673892039019039	80
piForallObj	abbrev	Freyd/S1_931_SlicePi.lean	159	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → Cat.Hom A B → [Topos 𝒞] → Over A → Over B	**`Π_f X`**: the dependent product of `X` along `f`, as the equalizer in `Over B`	1532551885963073812	84
PbMap	def	Freyd/S1_931_SlicePi.lean	163	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → (f : Cat.Hom A B) → {X X' : Over A} → Cat.Hom X X' → Cat.Hom (reindexObj f X) (reindexObj f X')	`reindexObj` on morphisms: `m : X ⟶ X'` in `Over A` gives `m.f : f*(X) ⟶ f*(X')` in `Over B`	4190937326919896887	75
PbMap_px	thm	Freyd/S1_931_SlicePi.lean	168	∀ {𝒞 : Type u} [inst : Cat 𝒞] {A B : 𝒞} (f : Cat.Hom A B) [Topos 𝒞] {X X' : Over A} (m : Cat.Hom X X'), Cat.comp (PbMap f m) (pxHom f X') = pxHom f X	§1.931  The dependent-product functor `Π_f`	981142311	134
PbMap_id	thm	Freyd/S1_931_SlicePi.lean	171	∀ {𝒞 : Type u} [inst : Cat 𝒞] {A B : 𝒞} (f : Cat.Hom A B) [Topos 𝒞] (X : Over A), PbMap f (Cat.id X) = Cat.id (reindexObj f X)	§1.931  The dependent-product functor `Π_f`	549445673	89
PbMap_comp	thm	Freyd/S1_931_SlicePi.lean	173	∀ {𝒞 : Type u} [inst : Cat 𝒞] {A B : 𝒞} (f : Cat.Hom A B) [Topos 𝒞] {X X' X'' : Over A} (m : Cat.Hom X X') (n : Cat.Hom X' X''), PbMap f (Cat.comp m n) = Cat.comp (PbMap f m) (PbMap f n)	§1.931  The dependent-product functor `Π_f`	1978701531	140
transp_piAlpha	thm	Freyd/S1_931_SlicePi.lean	181	∀ {𝒞 : Type u} [inst : Cat 𝒞] {A B : 𝒞} (f : Cat.Hom A B) [inst_1 : Topos 𝒞] {X : Over A} {Y : Over B} (c : Cat.Hom Y (expPb f X)), transp (Cat.comp c (piAlpha f X)) = Cat.comp (transp c) (pxHom f X)	`transp (c ≫ α) = transp c ≫ px`.	2070979606	101
transp_piBeta	thm	Freyd/S1_931_SlicePi.lean	186	∀ {𝒞 : Type u} [inst : Cat 𝒞] {A B : 𝒞} (f : Cat.Hom A B) [inst_1 : Topos 𝒞] {X : Over A} {Y : Over B} (c : Cat.Hom Y (expPb f X)), transp (Cat.comp c (piBeta f X)) = fst	`transp (c ≫ β) = fst`.	3124942846	612
equalizes_iff	thm	Freyd/S1_931_SlicePi.lean	196	∀ {𝒞 : Type u} [inst : Cat 𝒞] {A B : 𝒞} (f : Cat.Hom A B) [inst_1 : Topos 𝒞] {X : Over A} {Y : Over B} (c : Cat.Hom Y (expPb f X)), Cat.comp c (piAlpha f X) = Cat.comp c (piBeta f X) ↔ Cat.comp (transp c) (pxHom f X) = fst	The defining equivalence: `c` equalizes `α,β` iff `transp c ≫ px = fst`.	1715570642	524
prodToBc	def	Freyd/S1_931_SlicePi.lean	219	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → (f : Cat.Hom A B) → [inst_1 : Topos 𝒞] → (Y : Over B) → Cat.Hom HasPullback.cone.pt HasPullback.cone.pt	`Pdom ⟶ Bdom`: lift the swapped cone `(q₂, q₁)` into the base-change pullback.	3369742574374864073	129
bcToProd	def	Freyd/S1_931_SlicePi.lean	223	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → (f : Cat.Hom A B) → [inst_1 : Topos 𝒞] → (Y : Over B) → Cat.Hom HasPullback.cone.pt HasPullback.cone.pt	`Bdom ⟶ Pdom`: lift the swapped cone `(p₂, p₁)` into the product pullback.	11567783467523619619	129
bcToProd_prodToBc	thm	Freyd/S1_931_SlicePi.lean	241	∀ {𝒞 : Type u} [inst : Cat 𝒞] {A B : 𝒞} (f : Cat.Hom A B) [inst_1 : Topos 𝒞] (Y : Over B), Cat.comp (bcToProd f Y) (prodToBc f Y) = Cat.id HasPullback.cone.pt	`bcToProd ≫ prodToBc = id` on the base-change pullback.	1102437015	514
prodToBc_bcToProd	thm	Freyd/S1_931_SlicePi.lean	251	∀ {𝒞 : Type u} [inst : Cat 𝒞] {A B : 𝒞} (f : Cat.Hom A B) [inst_1 : Topos 𝒞] (Y : Over B), Cat.comp (prodToBc f Y) (bcToProd f Y) = Cat.id HasPullback.cone.pt	`prodToBc ≫ bcToProd = id` on the product pullback.	1674968507	514
piEqMap	def	Freyd/S1_931_SlicePi.lean	265	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → (f : Cat.Hom A B) → [inst_1 : Topos 𝒞] → (X : Over A) → Cat.Hom (eqObj (piAlpha f X) (piBeta f X)) (expPb f X)	`eqMap`-projection out of `Π_f X`: the equalizer arrow `Π_f X ⟶ Pb^^f̂`.	5772278831339476625	84
piLift	def	Freyd/S1_931_SlicePi.lean	269	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → (f : Cat.Hom A B) → [inst_1 : Topos 𝒞] → {X : Over A} → {Y : Over B} → (c : Cat.Hom Y (expPb f X)) → Cat.comp (transp c) (pxHom f X) = fst → Cat.Hom Y (piForallObj f X)	From a section `c : Y ⟶ Pb^^f̂` (`transp c ≫ px = fst`) we get a map into the equalizer.	14816554723204623561	200
piLift_eqMap	thm	Freyd/S1_931_SlicePi.lean	274	∀ {𝒞 : Type u} [inst : Cat 𝒞] {A B : 𝒞} (f : Cat.Hom A B) [inst_1 : Topos 𝒞] {X : Over A} {Y : Over B} (c : Cat.Hom Y (expPb f X)) (h : Cat.comp (transp c) (pxHom f X) = fst), Cat.comp (piLift f c h) (piEqMap f X) = c	The adjunction hom-bijection	4074653595	311
piPhiK	def	Freyd/S1_931_SlicePi.lean	286	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → (f : Cat.Hom A B) → [inst_1 : Topos 𝒞] → {X : Over A} → {Y : Over B} → OverHom (baseChangeObj f Y) X → Cat.Hom (prod (fHat f) Y) (reindexObj f X)	The transpose `k : prod f̂ Y ⟶ f*(X)` underlying `piPhi g`.	14393855203757754129	181
piPhi	def	Freyd/S1_931_SlicePi.lean	293	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → (f : Cat.Hom A B) → [inst_1 : Topos 𝒞] → {X : Over A} → {Y : Over B} → OverHom (baseChangeObj f Y) X → Cat.Hom Y (piForallObj f X)	**`φ`**: `OverHom (f* Y) X → OverHom Y (Π_f X)`.	5404841853223757866	126
piPsi	def	Freyd/S1_931_SlicePi.lean	299	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → (f : Cat.Hom A B) → [inst_1 : Topos 𝒞] → {X : Over A} → {Y : Over B} → Cat.Hom Y (piForallObj f X) → OverHom (baseChangeObj f Y) X	**`ψ`**: `OverHom Y (Π_f X) → OverHom (f* Y) X`. Uses `transp (d ≫ eqMap)` and the	1332407504651454868	323
piPsi_piPhi	thm	Freyd/S1_931_SlicePi.lean	328	∀ {𝒞 : Type u} [inst : Cat 𝒞] {A B : 𝒞} (f : Cat.Hom A B) [inst_1 : Topos 𝒞] {X : Over A} {Y : Over B} (g : OverHom (baseChangeObj f Y) X), piPsi f (piPhi f g) = g	**`φψ`** round-trip: `piPsi (piPhi g) = g`.	3330855863	615
piPhi_piPsi	thm	Freyd/S1_931_SlicePi.lean	336	∀ {𝒞 : Type u} [inst : Cat 𝒞] {A B : 𝒞} (f : Cat.Hom A B) [inst_1 : Topos 𝒞] {X : Over A} {Y : Over B} (d : Cat.Hom Y (piForallObj f X)), piPhi f (piPsi f d) = d	**`ψφ`** round-trip: `piPhi (piPsi d) = d`.	3768403562	1407
piEqMap_section	thm	Freyd/S1_931_SlicePi.lean	357	∀ {𝒞 : Type u} [inst : Cat 𝒞] {A B : 𝒞} (f : Cat.Hom A B) [inst_1 : Topos 𝒞] (X : Over A), Cat.comp (transp (piEqMap f X)) (pxHom f X) = fst	The equalizer arrow `piEqMap` is itself a section: `transp (piEqMap) ≫ px = fst`.	1640105723	306
piForallMap	def	Freyd/S1_931_SlicePi.lean	373	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → (f : Cat.Hom A B) → [inst_1 : Topos 𝒞] → {X X' : Over A} → Cat.Hom X X' → Cat.Hom (piForallObj f X) (piForallObj f X')	`Π_f` on morphisms: `m : X ⟶ X'` in `Over A` post-composes the transpose with `Pb m`.	16437839428775990265	148
piForallMap_id	thm	Freyd/S1_931_SlicePi.lean	377	∀ {𝒞 : Type u} [inst : Cat 𝒞] {A B : 𝒞} (f : Cat.Hom A B) [inst_1 : Topos 𝒞] (X : Over A), piForallMap f (Cat.id X) = Cat.id (piForallObj f X)	`Π_f` preserves identities.	3620654386	496
piForallMap_comp	thm	Freyd/S1_931_SlicePi.lean	385	∀ {𝒞 : Type u} [inst : Cat 𝒞] {A B : 𝒞} (f : Cat.Hom A B) [inst_1 : Topos 𝒞] {X X' X'' : Over A} (m : Cat.Hom X X') (n : Cat.Hom X' X''), piForallMap f (Cat.comp m n) = Cat.comp (piForallMap f m) (piForallMap f n)	`Π_f` preserves composition.	1774879297	831
piForallFunctor	def	Freyd/S1_931_SlicePi.lean	399	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → Cat.Hom A B → [Topos 𝒞] → Functor (Over A) (Over B)	**`Π_f` is a functor `Over A → Over B`.**	15630514325574304908	127
piPhi_nat_right	thm	Freyd/S1_931_SlicePi.lean	412	∀ {𝒞 : Type u} [inst : Cat 𝒞] {A B : 𝒞} (f : Cat.Hom A B) [inst_1 : Topos 𝒞] {Y : Over B} {X X' : Over A} (g : OverHom (baseChangeObj f Y) X) (b : Cat.Hom X X'), piPhi f (Cat.comp g b) = Cat.comp (piPhi f g) (piForallMap f b)	**`φ_nat_right`**: `piPhi (g ≫ b) = piPhi g ≫ Π_f b`.	2828940597	1016
prodToBc_baseChangeMap	thm	Freyd/S1_931_SlicePi.lean	460	∀ {𝒞 : Type u} [inst : Cat 𝒞] {A B : 𝒞} (f : Cat.Hom A B) [inst_1 : Topos 𝒞] {Y' Y : Over B} (a : Cat.Hom Y' Y), Cat.comp (prodToBc f Y') (baseChangeMap f a).f = Cat.comp (prodMap (fHat f) Y' Y a).f (prodToBc f Y)	**Bridge naturality**: the pullback-swap `prodToBc` intertwines `baseChangeMap` (the	2400565109	987
piPhi_nat_left	thm	Freyd/S1_931_SlicePi.lean	478	∀ {𝒞 : Type u} [inst : Cat 𝒞] {A B : 𝒞} (f : Cat.Hom A B) [inst_1 : Topos 𝒞] {Y' Y : Over B} {X : Over A} (a : Cat.Hom Y' Y) (g : OverHom (baseChangeObj f Y) X), piPhi f (Cat.comp ((baseChangeFunctor f).map a) g) = Cat.comp a (piPhi f g)	**`φ_nat_left`**: `piPhi (f* a ≫ g) = a ≫ piPhi g`, for `a : Y' ⟶ Y`.	2181249651	1058
sliceForallAdj	def	Freyd/S1_931_SlicePi.lean	493	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → (f : Cat.Hom A B) → [inst_1 : Topos 𝒞] → baseChangeFunctor f ⊣ piForallFunctor f	**§1.931**: the pullback functor `f* = baseChangeObj f : Over B → Over A` is LEFT	3473878386025194745	277
leftAdjoint_preserves_epi	thm	Freyd/S1_931_SlicePi.lean	516	∀ {𝒞 : Type u} [inst : Cat 𝒞] {𝒟 : Type u} [inst_1 : Cat 𝒟] {F : Functor 𝒞 𝒟} {G : Functor 𝒟 𝒞} (adj : F ⊣ G) {X Y : 𝒞} {e : Cat.Hom X Y}, (∀ {Z : 𝒞} (a b : Cat.Hom Y Z), Cat.comp e a = Cat.comp e b → a = b) → ∀ {W : 𝒟} (a b : Cat.Hom (F.obj Y) W), Cat.comp (F.map e) a = Cat.comp (F.map e) b → a = b	**A LEFT adjoint preserves epimorphisms.** If `F ⊣ G` and `e` is epic, then `F e`	820097425	355
baseChange_preserves_epi	thm	Freyd/S1_931_SlicePi.lean	530	∀ {𝒞 : Type u} [inst : Cat 𝒞] {A B : 𝒞} (f : Cat.Hom A B) [inst_1 : Topos 𝒞] {X Y : Over B} {e : Cat.Hom X Y}, (∀ {Z : Over B} (a b : Cat.Hom Y Z), Cat.comp e a = Cat.comp e b → a = b) → ∀ {W : Over A} (a b : Cat.Hom (baseChangeObj f Y) W), Cat.comp ((baseChangeFunctor f).map e) a = Cat.comp ((baseChangeFunctor f).map e) b → a = b	**The pullback functor `f*` preserves epis** — instance of `leftAdjoint_preserves_epi`	3242025445	262
baseChange_preserves_cover	thm	Freyd/S1_931_SlicePi.lean	540	∀ {𝒞 : Type u} [inst : Cat 𝒞] {A B : 𝒞} (f : Cat.Hom A B) [inst_1 : Topos 𝒞] {X Y : Over B} {e : Cat.Hom X Y}, Cover e → Cover ((baseChangeFunctor f).map e)	**The pullback functor `f*` preserves covers**, in the slice topos. `Cover` in	3398849538	534
toposPullbacksTransferCovers	thm	Freyd/S1_931_SlicePi.lean	631	∀ {𝒞 : Type u} [inst : Cat 𝒞] [Topos 𝒞], PullbacksTransferCovers 𝒞	**§1.945 — for a bare topos, the pullback of a cover is a cover.** Closes the residual	3928202449	2135
PartialMap	ind	Freyd/S1_934_PartialMapClassifier.lean	64	(𝒞 : Type u) → [Cat 𝒞] → 𝒞 → 𝒞 → Type (max u v)	A PARTIAL MAP `A ⇀ B`: a span `A ←m— D —f→ B` with monic left leg `m`	6450948012393480204	0
PartialMap.dom	abbrev	Freyd/S1_934_PartialMapClassifier.lean	68	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → PartialMap 𝒞 A B → 𝒞	Domain of definition `D`.	10694433136983519193	18
PartialMap.incl	abbrev	Freyd/S1_934_PartialMapClassifier.lean	70	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → (self : PartialMap 𝒞 A B) → Cat.Hom self.dom A	The monic inclusion `m : D ↪ A` carving out where the map is defined.	1901832607540934337	18
PartialMap.monic	thm	Freyd/S1_934_PartialMapClassifier.lean	72	∀ {𝒞 : Type u} [inst : Cat 𝒞] {A B : 𝒞} (self : PartialMap 𝒞 A B), Monic self.incl	`incl` is monic (a genuine subobject of `A`).	2157288808	18
PartialMap.val	abbrev	Freyd/S1_934_PartialMapClassifier.lean	74	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → (self : PartialMap 𝒞 A B) → Cat.Hom self.dom B	The value `f : D → B` on the domain of definition.	4907113784109340674	18
PartialMap.ofTotal	def	Freyd/S1_934_PartialMapClassifier.lean	76	{𝒞 : Type u} → [inst : Cat 𝒞] → {A B : 𝒞} → Cat.Hom A B → PartialMap 𝒞 A B	A total map `g : A → B` as a partial map (domain all of `A`).	11287494792442332819	35
isPullback_congr	thm	Freyd/S1_934_PartialMapClassifier.lean	88	∀ {𝒞 : Type u} [inst : Cat 𝒞] {A B C : 𝒞} {f : Cat.Hom A C} {g : Cat.Hom B C} {c d : Cone f g}, c = d → c.IsPullback → d.IsPullback	`IsPullback` depends only on the cone, so it transports across cone equality.	3499080885	105
