Alg.DowndealHom.modular	Alg.DowndealHom.carrier
Alg.DowndealHom.modular	Alg.DowndealHom.comp
Alg.DowndealHom.modular	Alg.DowndealHom.inter
Alg.DowndealHom.modular	Alg.DowndealHom.inter_sub_left
Alg.DowndealHom.modular	Alg.DowndealHom.mem_comp
Alg.DowndealHom.modular	Alg.DowndealHom.mem_inter
Alg.DowndealHom.modular	Alg.DowndealHom.mem_recip
Alg.DowndealHom.modular	Alg.DowndealHom.recip
Alg.DowndealHom.modular	Alg.DowndealHom.sub_inter
Alg.DowndealHom.modular	Alg.inter_lb_left
Alg.DowndealHom.modular	Alg.inter_lb_right
Alg.DowndealHom.modular	Alg.le
Alg.DowndealHom.modular	Alg.le_inter
Alg.DowndealHom.modular	Alg.le_refl
Alg.DowndealHom.modular	Alg.le_trans
Alg.DowndealHom.modular	Alg.modular_le
Alg.DowndealHom.modular	Cat.Hom
Alg.DowndealHom.modular	Cat.comp
Alg.DowndealHom.prin	Alg.Allegory.toCat
Alg.DowndealHom.prin	Alg.DistributiveAllegory
Alg.DowndealHom.prin	Alg.DistributiveAllegory.toAllegory
Alg.DowndealHom.prin	Alg.DowndealHom
Alg.DowndealHom.prin	Alg.principalIdeal
Alg.DowndealHom.prin	Alg.principalIdeal_isIdeal
Alg.DowndealHom.prin	Cat.Hom
Alg.DowndealHom.prin_comp	Alg.Allegory.toCat
Alg.DowndealHom.prin_comp	Alg.DistributiveAllegory
Alg.DowndealHom.prin_comp	Alg.DistributiveAllegory.toAllegory
Alg.DowndealHom.prin_comp	Alg.DowndealHom
Alg.DowndealHom.prin_comp	Alg.DowndealHom.carrier
Alg.DowndealHom.prin_comp	Alg.DowndealHom.comp
Alg.DowndealHom.prin_comp	Alg.DowndealHom.ext
Alg.DowndealHom.prin_comp	Alg.DowndealHom.mem_comp
Alg.DowndealHom.prin_comp	Alg.DowndealHom.mem_prin
Alg.DowndealHom.prin_comp	Alg.DowndealHom.prin
Alg.DowndealHom.prin_comp	Alg.comp_mono_left
Alg.DowndealHom.prin_comp	Alg.comp_mono_right
Alg.DowndealHom.prin_comp	Alg.le
Alg.DowndealHom.prin_comp	Alg.le_refl
Alg.DowndealHom.prin_comp	Alg.le_trans
Alg.DowndealHom.prin_comp	Cat.Hom
Alg.DowndealHom.prin_comp	Cat.comp
Alg.DowndealHom.prin_injective	Alg.Allegory.toCat
Alg.DowndealHom.prin_injective	Alg.DistributiveAllegory
Alg.DowndealHom.prin_injective	Alg.DistributiveAllegory.toAllegory
Alg.DowndealHom.prin_injective	Alg.DowndealHom
Alg.DowndealHom.prin_injective	Alg.DowndealHom.carrier
Alg.DowndealHom.prin_injective	Alg.DowndealHom.mem_prin
Alg.DowndealHom.prin_injective	Alg.DowndealHom.prin
Alg.DowndealHom.prin_injective	Alg.le
Alg.DowndealHom.prin_injective	Alg.le_antisymm
Alg.DowndealHom.prin_injective	Alg.le_refl
Alg.DowndealHom.prin_injective	Cat.Hom
Alg.DowndealHom.prin_inter	Alg.Allegory.inter
Alg.DowndealHom.prin_inter	Alg.Allegory.toCat
Alg.DowndealHom.prin_inter	Alg.DistributiveAllegory
Alg.DowndealHom.prin_inter	Alg.DistributiveAllegory.toAllegory
Alg.DowndealHom.prin_inter	Alg.DowndealHom
Alg.DowndealHom.prin_inter	Alg.DowndealHom.carrier
Alg.DowndealHom.prin_inter	Alg.DowndealHom.ext
Alg.DowndealHom.prin_inter	Alg.DowndealHom.inter
Alg.DowndealHom.prin_inter	Alg.DowndealHom.mem_inter
Alg.DowndealHom.prin_inter	Alg.DowndealHom.mem_prin
Alg.DowndealHom.prin_inter	Alg.DowndealHom.prin
Alg.DowndealHom.prin_inter	Alg.inter_lb_left
Alg.DowndealHom.prin_inter	Alg.inter_lb_right
Alg.DowndealHom.prin_inter	Alg.le
Alg.DowndealHom.prin_inter	Alg.le_inter
Alg.DowndealHom.prin_inter	Alg.le_refl
Alg.DowndealHom.prin_inter	Alg.le_trans
Alg.DowndealHom.prin_inter	Cat.Hom
Alg.DowndealHom.prin_recip	Alg.Allegory.recip
Alg.DowndealHom.prin_recip	Alg.Allegory.recip_recip
Alg.DowndealHom.prin_recip	Alg.Allegory.toCat
Alg.DowndealHom.prin_recip	Alg.DistributiveAllegory
Alg.DowndealHom.prin_recip	Alg.DistributiveAllegory.toAllegory
Alg.DowndealHom.prin_recip	Alg.DowndealHom
Alg.DowndealHom.prin_recip	Alg.DowndealHom.carrier
Alg.DowndealHom.prin_recip	Alg.DowndealHom.ext
Alg.DowndealHom.prin_recip	Alg.DowndealHom.mem_prin
Alg.DowndealHom.prin_recip	Alg.DowndealHom.mem_recip
Alg.DowndealHom.prin_recip	Alg.DowndealHom.prin
Alg.DowndealHom.prin_recip	Alg.DowndealHom.recip
Alg.DowndealHom.prin_recip	Alg.le
Alg.DowndealHom.prin_recip	Alg.recip_mono
Alg.DowndealHom.prin_recip	Cat.Hom
Alg.DowndealHom.prin_union	Alg.Allegory.toCat
Alg.DowndealHom.prin_union	Alg.DistributiveAllegory
Alg.DowndealHom.prin_union	Alg.DistributiveAllegory.toAllegory
Alg.DowndealHom.prin_union	Alg.DistributiveAllegory.union
Alg.DowndealHom.prin_union	Alg.DowndealHom
Alg.DowndealHom.prin_union	Alg.DowndealHom.carrier
Alg.DowndealHom.prin_union	Alg.DowndealHom.ext
Alg.DowndealHom.prin_union	Alg.DowndealHom.mem_prin
Alg.DowndealHom.prin_union	Alg.DowndealHom.mem_union
Alg.DowndealHom.prin_union	Alg.DowndealHom.prin
Alg.DowndealHom.prin_union	Alg.DowndealHom.union
Alg.DowndealHom.prin_union	Alg.le
Alg.DowndealHom.prin_union	Alg.le_refl
Alg.DowndealHom.prin_union	Alg.le_trans
Alg.DowndealHom.prin_union	Alg.le_union_left
Alg.DowndealHom.prin_union	Alg.le_union_right
Alg.DowndealHom.prin_union	Alg.union_lub
Alg.DowndealHom.prin_union	Cat.Hom
Alg.DowndealHom.prin_zero	Alg.DistributiveAllegory
Alg.DowndealHom.prin_zero	Alg.DistributiveAllegory.zero
Alg.DowndealHom.prin_zero	Alg.DowndealHom
Alg.DowndealHom.prin_zero	Alg.DowndealHom.prin
Alg.DowndealHom.prin_zero	Alg.DowndealHom.zero
Alg.DowndealHom.recip	Alg.Allegory.recip
Alg.DowndealHom.recip	Alg.Allegory.toCat
Alg.DowndealHom.recip	Alg.DistributiveAllegory
Alg.DowndealHom.recip	Alg.DistributiveAllegory.toAllegory
Alg.DowndealHom.recip	Alg.DistributiveAllegory.union
Alg.DowndealHom.recip	Alg.DistributiveAllegory.zero
Alg.DowndealHom.recip	Alg.DowndealHom
Alg.DowndealHom.recip	Alg.DowndealHom.carrier
Alg.DowndealHom.recip	Alg.DowndealHom.close
Alg.DowndealHom.recip	Alg.DowndealHom.mem_zero'
Alg.DowndealHom.recip	Alg.DowndealHom.union_closed
Alg.DowndealHom.recip	Alg.le
Alg.DowndealHom.recip	Alg.le_refl
Alg.DowndealHom.recip	Alg.recip_union
Alg.DowndealHom.recip	Alg.recip_zero
Alg.DowndealHom.recip	Cat.Hom
Alg.DowndealHom.recip_comp	Alg.Allegory.recip
Alg.DowndealHom.recip_comp	Alg.Allegory.recip_comp
Alg.DowndealHom.recip_comp	Alg.Allegory.recip_recip
Alg.DowndealHom.recip_comp	Alg.Allegory.toCat
Alg.DowndealHom.recip_comp	Alg.DistributiveAllegory
Alg.DowndealHom.recip_comp	Alg.DistributiveAllegory.toAllegory
Alg.DowndealHom.recip_comp	Alg.DowndealHom
Alg.DowndealHom.recip_comp	Alg.DowndealHom.carrier
Alg.DowndealHom.recip_comp	Alg.DowndealHom.comp
Alg.DowndealHom.recip_comp	Alg.DowndealHom.ext
Alg.DowndealHom.recip_comp	Alg.DowndealHom.mem_comp
Alg.DowndealHom.recip_comp	Alg.DowndealHom.mem_recip
Alg.DowndealHom.recip_comp	Alg.DowndealHom.recip
Alg.DowndealHom.recip_comp	Alg.le
Alg.DowndealHom.recip_comp	Alg.recip_mono
Alg.DowndealHom.recip_comp	Cat.Hom
Alg.DowndealHom.recip_comp	Cat.comp
Alg.DowndealHom.recip_inter	Alg.Allegory.inter
Alg.DowndealHom.recip_inter	Alg.Allegory.recip
Alg.DowndealHom.recip_inter	Alg.Allegory.recip_inter
Alg.DowndealHom.recip_inter	Alg.Allegory.recip_recip
Alg.DowndealHom.recip_inter	Alg.Allegory.toCat
Alg.DowndealHom.recip_inter	Alg.DistributiveAllegory
Alg.DowndealHom.recip_inter	Alg.DistributiveAllegory.toAllegory
Alg.DowndealHom.recip_inter	Alg.DowndealHom
Alg.DowndealHom.recip_inter	Alg.DowndealHom.carrier
Alg.DowndealHom.recip_inter	Alg.DowndealHom.ext
Alg.DowndealHom.recip_inter	Alg.DowndealHom.inter
Alg.DowndealHom.recip_inter	Alg.DowndealHom.mem_inter
Alg.DowndealHom.recip_inter	Alg.DowndealHom.mem_recip
Alg.DowndealHom.recip_inter	Alg.DowndealHom.recip
Alg.DowndealHom.recip_inter	Alg.le
Alg.DowndealHom.recip_inter	Alg.recip_mono
Alg.DowndealHom.recip_inter	Cat.Hom
Alg.DowndealHom.recip_recip	Alg.Allegory.recip
Alg.DowndealHom.recip_recip	Alg.Allegory.recip_recip
Alg.DowndealHom.recip_recip	Alg.Allegory.toCat
Alg.DowndealHom.recip_recip	Alg.DistributiveAllegory
Alg.DowndealHom.recip_recip	Alg.DistributiveAllegory.toAllegory
Alg.DowndealHom.recip_recip	Alg.DowndealHom
Alg.DowndealHom.recip_recip	Alg.DowndealHom.carrier
Alg.DowndealHom.recip_recip	Alg.DowndealHom.ext
Alg.DowndealHom.recip_recip	Alg.DowndealHom.mem_recip
Alg.DowndealHom.recip_recip	Alg.DowndealHom.recip
Alg.DowndealHom.recip_recip	Cat.Hom
Alg.DowndealHom.semidistrib	Alg.Allegory.toCat
Alg.DowndealHom.semidistrib	Alg.DistributiveAllegory
Alg.DowndealHom.semidistrib	Alg.DistributiveAllegory.toAllegory
Alg.DowndealHom.semidistrib	Alg.DowndealHom
Alg.DowndealHom.semidistrib	Alg.DowndealHom.Sub
Alg.DowndealHom.semidistrib	Alg.DowndealHom.Sub.antisymm
Alg.DowndealHom.semidistrib	Alg.DowndealHom.Sub.refl
Alg.DowndealHom.semidistrib	Alg.DowndealHom.carrier
Alg.DowndealHom.semidistrib	Alg.DowndealHom.comp
Alg.DowndealHom.semidistrib	Alg.DowndealHom.comp_sub_left
Alg.DowndealHom.semidistrib	Alg.DowndealHom.inter
Alg.DowndealHom.semidistrib	Alg.DowndealHom.inter_sub_left
Alg.DowndealHom.semidistrib	Alg.DowndealHom.inter_sub_right
Alg.DowndealHom.semidistrib	Alg.DowndealHom.sub_inter
Alg.DowndealHom.semidistrib	Cat.Hom
Alg.DowndealHom.sub_iff_le	Alg.Allegory.toCat
Alg.DowndealHom.sub_iff_le	Alg.DistributiveAllegory
Alg.DowndealHom.sub_iff_le	Alg.DistributiveAllegory.toAllegory
Alg.DowndealHom.sub_iff_le	Alg.Downdeal
Alg.DowndealHom.sub_iff_le	Alg.Downdeal.out
Alg.DowndealHom.sub_iff_le	Alg.DowndealHom
Alg.DowndealHom.sub_iff_le	Alg.DowndealHom.Sub
Alg.DowndealHom.sub_iff_le	Alg.DowndealHom.Sub.antisymm
Alg.DowndealHom.sub_iff_le	Alg.DowndealHom.Sub.refl
Alg.DowndealHom.sub_iff_le	Alg.DowndealHom.carrier
Alg.DowndealHom.sub_iff_le	Alg.DowndealHom.inter
Alg.DowndealHom.sub_iff_le	Alg.DowndealHom.inter_sub_left
Alg.DowndealHom.sub_iff_le	Alg.DowndealHom.inter_sub_right
Alg.DowndealHom.sub_iff_le	Alg.DowndealHom.sub_inter
Alg.DowndealHom.sub_iff_le	Alg.instAllegoryDowndealHom
Alg.DowndealHom.sub_iff_le	Alg.instCatDowndealHom
Alg.DowndealHom.sub_iff_le	Alg.le
Alg.DowndealHom.sub_iff_le	Cat.Hom
Alg.DowndealHom.sub_inter	Alg.Allegory.inter
Alg.DowndealHom.sub_inter	Alg.Allegory.inter_idem
Alg.DowndealHom.sub_inter	Alg.Allegory.toCat
Alg.DowndealHom.sub_inter	Alg.DistributiveAllegory
Alg.DowndealHom.sub_inter	Alg.DistributiveAllegory.toAllegory
Alg.DowndealHom.sub_inter	Alg.DowndealHom
Alg.DowndealHom.sub_inter	Alg.DowndealHom.Sub
Alg.DowndealHom.sub_inter	Alg.DowndealHom.carrier
Alg.DowndealHom.sub_inter	Alg.DowndealHom.inter
Alg.DowndealHom.sub_inter	Alg.DowndealHom.mem_inter
Alg.DowndealHom.sub_inter	Alg.le
Alg.DowndealHom.sub_inter	Alg.le_refl
Alg.DowndealHom.sub_inter	Cat.Hom
Alg.DowndealHom.sub_union_left	Alg.Allegory.toCat
Alg.DowndealHom.sub_union_left	Alg.DistributiveAllegory
Alg.DowndealHom.sub_union_left	Alg.DistributiveAllegory.toAllegory
Alg.DowndealHom.sub_union_left	Alg.DistributiveAllegory.union
Alg.DowndealHom.sub_union_left	Alg.DistributiveAllegory.zero
Alg.DowndealHom.sub_union_left	Alg.DowndealHom
Alg.DowndealHom.sub_union_left	Alg.DowndealHom.Sub
Alg.DowndealHom.sub_union_left	Alg.DowndealHom.carrier
Alg.DowndealHom.sub_union_left	Alg.DowndealHom.mem_union
Alg.DowndealHom.sub_union_left	Alg.DowndealHom.mem_zero'
Alg.DowndealHom.sub_union_left	Alg.DowndealHom.union
Alg.DowndealHom.sub_union_left	Alg.le
Alg.DowndealHom.sub_union_left	Alg.le_refl
Alg.DowndealHom.sub_union_left	Alg.union_zero
Alg.DowndealHom.sub_union_left	Cat.Hom
Alg.DowndealHom.sub_union_right	Alg.Allegory.toCat
Alg.DowndealHom.sub_union_right	Alg.DistributiveAllegory
Alg.DowndealHom.sub_union_right	Alg.DistributiveAllegory.toAllegory
Alg.DowndealHom.sub_union_right	Alg.DistributiveAllegory.union
Alg.DowndealHom.sub_union_right	Alg.DistributiveAllegory.zero
Alg.DowndealHom.sub_union_right	Alg.DistributiveAllegory.zero_union
Alg.DowndealHom.sub_union_right	Alg.DowndealHom
Alg.DowndealHom.sub_union_right	Alg.DowndealHom.Sub
Alg.DowndealHom.sub_union_right	Alg.DowndealHom.carrier
Alg.DowndealHom.sub_union_right	Alg.DowndealHom.mem_union
Alg.DowndealHom.sub_union_right	Alg.DowndealHom.mem_zero'
Alg.DowndealHom.sub_union_right	Alg.DowndealHom.union
Alg.DowndealHom.sub_union_right	Alg.le
Alg.DowndealHom.sub_union_right	Alg.le_refl
Alg.DowndealHom.sub_union_right	Cat.Hom
Alg.DowndealHom.union	Alg.Allegory.toCat
Alg.DowndealHom.union	Alg.DistributiveAllegory
Alg.DowndealHom.union	Alg.DistributiveAllegory.toAllegory
Alg.DowndealHom.union	Alg.DistributiveAllegory.union
Alg.DowndealHom.union	Alg.DistributiveAllegory.union_idem
Alg.DowndealHom.union	Alg.DistributiveAllegory.zero
Alg.DowndealHom.union	Alg.DowndealHom
Alg.DowndealHom.union	Alg.DowndealHom.carrier
Alg.DowndealHom.union	Alg.DowndealHom.close
Alg.DowndealHom.union	Alg.DowndealHom.mem_zero'
Alg.DowndealHom.union	Alg.DowndealHom.union_closed
Alg.DowndealHom.union	Alg.le
Alg.DowndealHom.union	Alg.le_trans
Alg.DowndealHom.union	Alg.le_union_left
Alg.DowndealHom.union	Alg.le_union_right
Alg.DowndealHom.union	Alg.union_lub
Alg.DowndealHom.union	Cat.Hom
Alg.DowndealHom.union_assoc	Alg.Allegory.toCat
Alg.DowndealHom.union_assoc	Alg.DistributiveAllegory
Alg.DowndealHom.union_assoc	Alg.DistributiveAllegory.toAllegory
Alg.DowndealHom.union_assoc	Alg.DowndealHom
Alg.DowndealHom.union_assoc	Alg.DowndealHom.Sub.antisymm
Alg.DowndealHom.union_assoc	Alg.DowndealHom.carrier
Alg.DowndealHom.union_assoc	Alg.DowndealHom.sub_union_left
Alg.DowndealHom.union_assoc	Alg.DowndealHom.sub_union_right
Alg.DowndealHom.union_assoc	Alg.DowndealHom.union
Alg.DowndealHom.union_assoc	Alg.DowndealHom.union_sub
Alg.DowndealHom.union_assoc	Cat.Hom
Alg.DowndealHom.union_closed	Alg.Allegory.toCat
Alg.DowndealHom.union_closed	Alg.DistributiveAllegory
Alg.DowndealHom.union_closed	Alg.DistributiveAllegory.toAllegory
Alg.DowndealHom.union_closed	Alg.DistributiveAllegory.union
Alg.DowndealHom.union_closed	Alg.DistributiveAllegory.zero
Alg.DowndealHom.union_closed	Alg.DowndealHom
Alg.DowndealHom.union_closed	Alg.DowndealHom.carrier
Alg.DowndealHom.union_closed	Alg.DowndealHom.is_ideal
Alg.DowndealHom.union_closed	Alg.IsDowndeal
Alg.DowndealHom.union_closed	Cat.Hom
Alg.DowndealHom.union_comm	Alg.DistributiveAllegory
Alg.DowndealHom.union_comm	Alg.DowndealHom
Alg.DowndealHom.union_comm	Alg.DowndealHom.Sub.antisymm
Alg.DowndealHom.union_comm	Alg.DowndealHom.sub_union_left
Alg.DowndealHom.union_comm	Alg.DowndealHom.sub_union_right
Alg.DowndealHom.union_comm	Alg.DowndealHom.union
Alg.DowndealHom.union_comm	Alg.DowndealHom.union_sub
Alg.DowndealHom.union_idem	Alg.DistributiveAllegory
Alg.DowndealHom.union_idem	Alg.DowndealHom
Alg.DowndealHom.union_idem	Alg.DowndealHom.Sub.antisymm
Alg.DowndealHom.union_idem	Alg.DowndealHom.Sub.refl
Alg.DowndealHom.union_idem	Alg.DowndealHom.sub_union_left
Alg.DowndealHom.union_idem	Alg.DowndealHom.union
Alg.DowndealHom.union_idem	Alg.DowndealHom.union_sub
Alg.DowndealHom.union_inter_absorb	Alg.DistributiveAllegory
Alg.DowndealHom.union_inter_absorb	Alg.DowndealHom
Alg.DowndealHom.union_inter_absorb	Alg.DowndealHom.Sub.antisymm
Alg.DowndealHom.union_inter_absorb	Alg.DowndealHom.Sub.refl
Alg.DowndealHom.union_inter_absorb	Alg.DowndealHom.inter
Alg.DowndealHom.union_inter_absorb	Alg.DowndealHom.inter_sub_right
Alg.DowndealHom.union_inter_absorb	Alg.DowndealHom.sub_union_left
Alg.DowndealHom.union_inter_absorb	Alg.DowndealHom.union
Alg.DowndealHom.union_inter_absorb	Alg.DowndealHom.union_sub
Alg.DowndealHom.union_sub	Alg.Allegory.toCat
Alg.DowndealHom.union_sub	Alg.DistributiveAllegory
Alg.DowndealHom.union_sub	Alg.DistributiveAllegory.toAllegory
Alg.DowndealHom.union_sub	Alg.DistributiveAllegory.union
Alg.DowndealHom.union_sub	Alg.DowndealHom
Alg.DowndealHom.union_sub	Alg.DowndealHom.Sub
Alg.DowndealHom.union_sub	Alg.DowndealHom.carrier
Alg.DowndealHom.union_sub	Alg.DowndealHom.is_downdeal
Alg.DowndealHom.union_sub	Alg.DowndealHom.mem_union
Alg.DowndealHom.union_sub	Alg.DowndealHom.union
Alg.DowndealHom.union_sub	Alg.DowndealHom.union_closed
Alg.DowndealHom.union_sub	Alg.le
Alg.DowndealHom.union_sub	Cat.Hom
Alg.DowndealHom.zero	Alg.DistributiveAllegory
Alg.DowndealHom.zero	Alg.DistributiveAllegory.zero
Alg.DowndealHom.zero	Alg.DowndealHom
Alg.DowndealHom.zero	Alg.DowndealHom.prin
Alg.DowndealHom.zero_comp	Alg.Allegory.toCat
Alg.DowndealHom.zero_comp	Alg.DistributiveAllegory
Alg.DowndealHom.zero_comp	Alg.DistributiveAllegory.toAllegory
Alg.DowndealHom.zero_comp	Alg.DistributiveAllegory.zero
Alg.DowndealHom.zero_comp	Alg.DistributiveAllegory.zero_comp
Alg.DowndealHom.zero_comp	Alg.DowndealHom
Alg.DowndealHom.zero_comp	Alg.DowndealHom.Sub.antisymm
Alg.DowndealHom.zero_comp	Alg.DowndealHom.carrier
Alg.DowndealHom.zero_comp	Alg.DowndealHom.comp
Alg.DowndealHom.zero_comp	Alg.DowndealHom.mem_comp
Alg.DowndealHom.zero_comp	Alg.DowndealHom.mem_zero
Alg.DowndealHom.zero_comp	Alg.DowndealHom.zero
Alg.DowndealHom.zero_comp	Alg.DowndealHom.zero_sub
Alg.DowndealHom.zero_comp	Alg.comp_mono_right
Alg.DowndealHom.zero_comp	Alg.le
Alg.DowndealHom.zero_comp	Alg.le_trans
Alg.DowndealHom.zero_comp	Cat.Hom
Alg.DowndealHom.zero_comp	Cat.comp
Alg.DowndealHom.zero_sub	Alg.Allegory.toCat
Alg.DowndealHom.zero_sub	Alg.DistributiveAllegory
Alg.DowndealHom.zero_sub	Alg.DistributiveAllegory.toAllegory
Alg.DowndealHom.zero_sub	Alg.DistributiveAllegory.zero
Alg.DowndealHom.zero_sub	Alg.DowndealHom
Alg.DowndealHom.zero_sub	Alg.DowndealHom.Sub
Alg.DowndealHom.zero_sub	Alg.DowndealHom.carrier
Alg.DowndealHom.zero_sub	Alg.DowndealHom.is_downdeal
Alg.DowndealHom.zero_sub	Alg.DowndealHom.mem_zero
Alg.DowndealHom.zero_sub	Alg.DowndealHom.mem_zero'
Alg.DowndealHom.zero_sub	Alg.DowndealHom.zero
Alg.DowndealHom.zero_sub	Alg.le
Alg.DowndealHom.zero_sub	Cat.Hom
Alg.DowndealHom.zero_union	Alg.DistributiveAllegory
Alg.DowndealHom.zero_union	Alg.DowndealHom
Alg.DowndealHom.zero_union	Alg.DowndealHom.Sub.antisymm
Alg.DowndealHom.zero_union	Alg.DowndealHom.Sub.refl
Alg.DowndealHom.zero_union	Alg.DowndealHom.sub_union_right
Alg.DowndealHom.zero_union	Alg.DowndealHom.union
Alg.DowndealHom.zero_union	Alg.DowndealHom.union_sub
Alg.DowndealHom.zero_union	Alg.DowndealHom.zero
Alg.DowndealHom.zero_union	Alg.DowndealHom.zero_sub
Alg.EffectiveAllegory.split_symmetric_idempotent	Alg.Allegory.recip
Alg.EffectiveAllegory.split_symmetric_idempotent	Alg.Allegory.toCat
Alg.EffectiveAllegory.split_symmetric_idempotent	Alg.EffectiveAllegory
Alg.EffectiveAllegory.split_symmetric_idempotent	Alg.EffectiveAllegory.toTabularAllegory
Alg.EffectiveAllegory.split_symmetric_idempotent	Alg.Map
Alg.EffectiveAllegory.split_symmetric_idempotent	Alg.Reflexive
Alg.EffectiveAllegory.split_symmetric_idempotent	Alg.Symmetric
Alg.EffectiveAllegory.split_symmetric_idempotent	Alg.TabularAllegory.toAllegory
Alg.EffectiveAllegory.split_symmetric_idempotent	Cat.Hom
Alg.EffectiveAllegory.split_symmetric_idempotent	Cat.comp
Alg.EffectiveAllegory.split_symmetric_idempotent	Cat.id
Alg.EffectiveAllegory.toTabularAllegory	Alg.EffectiveAllegory
Alg.EffectiveAllegory.toTabularAllegory	Alg.TabularAllegory
Alg.EffectiveDivisionAllegory.split_symmetric_idempotent	Alg.Allegory.recip
Alg.EffectiveDivisionAllegory.split_symmetric_idempotent	Alg.Allegory.toCat
Alg.EffectiveDivisionAllegory.split_symmetric_idempotent	Alg.DistributiveAllegory.toAllegory
Alg.EffectiveDivisionAllegory.split_symmetric_idempotent	Alg.DivisionAllegory.toDistributiveAllegory
Alg.EffectiveDivisionAllegory.split_symmetric_idempotent	Alg.EffectiveDivisionAllegory
Alg.EffectiveDivisionAllegory.split_symmetric_idempotent	Alg.EffectiveDivisionAllegory.toDivisionAllegory
Alg.EffectiveDivisionAllegory.split_symmetric_idempotent	Alg.Map
Alg.EffectiveDivisionAllegory.split_symmetric_idempotent	Alg.Reflexive
Alg.EffectiveDivisionAllegory.split_symmetric_idempotent	Alg.Symmetric
Alg.EffectiveDivisionAllegory.split_symmetric_idempotent	Cat.Hom
Alg.EffectiveDivisionAllegory.split_symmetric_idempotent	Cat.comp
Alg.EffectiveDivisionAllegory.split_symmetric_idempotent	Cat.id
Alg.EffectiveDivisionAllegory.tabular	Alg.Allegory.toCat
Alg.EffectiveDivisionAllegory.tabular	Alg.DistributiveAllegory.toAllegory
Alg.EffectiveDivisionAllegory.tabular	Alg.DivisionAllegory.toDistributiveAllegory
Alg.EffectiveDivisionAllegory.tabular	Alg.EffectiveDivisionAllegory
Alg.EffectiveDivisionAllegory.tabular	Alg.EffectiveDivisionAllegory.toDivisionAllegory
Alg.EffectiveDivisionAllegory.tabular	Alg.Tabular
Alg.EffectiveDivisionAllegory.tabular	Cat.Hom
Alg.EffectiveDivisionAllegory.toDivisionAllegory	Alg.DivisionAllegory
Alg.EffectiveDivisionAllegory.toDivisionAllegory	Alg.EffectiveDivisionAllegory
Alg.EffectiveDivisionAllegory.toEffectiveAllegory	Alg.DistributiveAllegory.toAllegory
Alg.EffectiveDivisionAllegory.toEffectiveAllegory	Alg.DivisionAllegory.toDistributiveAllegory
Alg.EffectiveDivisionAllegory.toEffectiveAllegory	Alg.EffectiveAllegory
Alg.EffectiveDivisionAllegory.toEffectiveAllegory	Alg.EffectiveDivisionAllegory
Alg.EffectiveDivisionAllegory.toEffectiveAllegory	Alg.EffectiveDivisionAllegory.split_symmetric_idempotent
Alg.EffectiveDivisionAllegory.toEffectiveAllegory	Alg.EffectiveDivisionAllegory.tabular
Alg.EffectiveDivisionAllegory.toEffectiveAllegory	Alg.EffectiveDivisionAllegory.toDivisionAllegory
Alg.EffectiveDivisionAllegory.toEffectiveAllegory	Alg.TabularAllegory
Alg.EffectivePowerAllegory.split_symmetric_idempotent	Alg.Allegory.recip
Alg.EffectivePowerAllegory.split_symmetric_idempotent	Alg.Allegory.toCat
Alg.EffectivePowerAllegory.split_symmetric_idempotent	Alg.DistributiveAllegory.toAllegory
Alg.EffectivePowerAllegory.split_symmetric_idempotent	Alg.DivisionAllegory.toDistributiveAllegory
Alg.EffectivePowerAllegory.split_symmetric_idempotent	Alg.EffectivePowerAllegory
Alg.EffectivePowerAllegory.split_symmetric_idempotent	Alg.EffectivePowerAllegory.toPowerAllegory
Alg.EffectivePowerAllegory.split_symmetric_idempotent	Alg.Map
Alg.EffectivePowerAllegory.split_symmetric_idempotent	Alg.PowerAllegory.toDivisionAllegory
Alg.EffectivePowerAllegory.split_symmetric_idempotent	Alg.Reflexive
Alg.EffectivePowerAllegory.split_symmetric_idempotent	Alg.Symmetric
Alg.EffectivePowerAllegory.split_symmetric_idempotent	Cat.Hom
Alg.EffectivePowerAllegory.split_symmetric_idempotent	Cat.comp
Alg.EffectivePowerAllegory.split_symmetric_idempotent	Cat.id
Alg.EffectivePowerAllegory.tabular	Alg.Allegory.toCat
Alg.EffectivePowerAllegory.tabular	Alg.DistributiveAllegory.toAllegory
Alg.EffectivePowerAllegory.tabular	Alg.DivisionAllegory.toDistributiveAllegory
Alg.EffectivePowerAllegory.tabular	Alg.EffectivePowerAllegory
Alg.EffectivePowerAllegory.tabular	Alg.EffectivePowerAllegory.toPowerAllegory
Alg.EffectivePowerAllegory.tabular	Alg.PowerAllegory.toDivisionAllegory
Alg.EffectivePowerAllegory.tabular	Alg.Tabular
Alg.EffectivePowerAllegory.tabular	Cat.Hom
Alg.EffectivePowerAllegory.toEffectiveAllegory	Alg.DistributiveAllegory.toAllegory
Alg.EffectivePowerAllegory.toEffectiveAllegory	Alg.DivisionAllegory.toDistributiveAllegory
Alg.EffectivePowerAllegory.toEffectiveAllegory	Alg.EffectiveAllegory
Alg.EffectivePowerAllegory.toEffectiveAllegory	Alg.EffectivePowerAllegory
Alg.EffectivePowerAllegory.toEffectiveAllegory	Alg.EffectivePowerAllegory.split_symmetric_idempotent
Alg.EffectivePowerAllegory.toEffectiveAllegory	Alg.EffectivePowerAllegory.tabular
Alg.EffectivePowerAllegory.toEffectiveAllegory	Alg.EffectivePowerAllegory.toPowerAllegory
Alg.EffectivePowerAllegory.toEffectiveAllegory	Alg.PowerAllegory.toDivisionAllegory
